target_id,account_id,campaign_id,target_date,priority,recommended_channel,status,month,target_rank_in_account_month,borrower_id,dpd,risk_segment,loan_type,outstanding_amount,status_account,timezone,city,state,strategy_version,campaign_name,target_definition,channel,rpc_flag,ptp_disposition_flag,contact_flag,ptp_flag,recovery_3d,recovery_7d,recovery_14d,recovery_30d,paid_3d_flag,paid_7d_flag,paid_14d_flag,paid_30d_flag,dpd_band
TGT0033046,ACC0013294,CMP0000099,2026-04-23,5,FIELD,SKIPPED,2026-04,1,BRW0000429,60,HIGH,CONSUMER,686677.64,ACTIVE,UTC,,,legacy,BOUNCE,PROMISE_BROKEN,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0039022,ACC0013295,CMP0000050,2026-03-15,4,VOICE,QUEUED,2026-03,1,BRW0000273,120,HIGH,BNPL,486681.55,PAID,Asia/Kolkata,Kolkata,West Bengal,v1,NPA_RECOVERY,HIGH_RISK,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0016566,ACC0013295,CMP0000015,2026-04-25,8,WHATSAPP,CONTACTED,2026-04,1,BRW0000273,120,HIGH,BNPL,486681.55,PAID,Asia/Kolkata,Kolkata,West Bengal,v3,DIGITAL_FOLLOWUP,DPD>=60,FIELD,True,True,True,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0044837,ACC0013296,CMP0000102,2026-02-04,10,SMS,EXPIRED,2026-02,1,BRW0001822,0,MEDIUM,CONSUMER,61540.92,CLOSED,UTC,Bengaluru,Karnataka,legacy,NPA_RECOVERY,HIGH_RISK,VOICE,True,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0030857,ACC0013296,CMP0000059,2026-08-06,8,FIELD,CONTACTED,2026-08,1,BRW0001822,0,MEDIUM,CONSUMER,61540.92,CLOSED,UTC,Bengaluru,Karnataka,legacy,30DPD_W1,HIGH_RISK,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0001088,ACC0013297,CMP0000065,2026-01-31,5,SMS,SKIPPED,2026-01,1,BRW0005532,30,NPA,PERSONAL,370003.03,CLOSED,Asia/Dubai,Chennai,Tamil Nadu,v3,30DPD_W1,DPD>=30,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0019921,ACC0013297,CMP0000044,2026-05-16,2,FIELD,SKIPPED,2026-05,1,BRW0005532,30,NPA,PERSONAL,370003.03,CLOSED,Asia/Dubai,Chennai,Tamil Nadu,v1,NPA_RECOVERY,NPA,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0000802,ACC0013298,CMP0000055,2026-01-10,6,FIELD,CONTACTED,2026-01,1,BRW0006111,0,NPA,AUTO,452572.0,WRITEOFF,Asia/Kolkata,Bhubaneswar,Odisha,v3,BOUNCE,DPD>=60,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0033090,ACC0013298,CMP0000095,2026-03-27,8,SMS,EXPIRED,2026-03,1,BRW0006111,0,NPA,AUTO,452572.0,WRITEOFF,Asia/Kolkata,Bhubaneswar,Odisha,legacy,DIGITAL_FOLLOWUP,NPA,VOICE,False,False,False,True,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0008913,ACC0013299,CMP0000024,2026-06-18,2,SMS,EXPIRED,2026-06,1,BRW0007171,90,NPA,CONSUMER,155866.7,CLOSED,UTC,Pune,Maharashtra,legacy,NPA_RECOVERY,NPA,SMS,True,False,False,True,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0018240,ACC0013300,CMP0000054,2026-04-15,7,FIELD,SKIPPED,2026-04,1,BRW0002625,180,MEDIUM,AUTO,628304.99,WRITEOFF,Asia/Dubai,Bengaluru,Karnataka,v3,BOUNCE,DPD>=60,SMS,False,False,True,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0010364,ACC0013301,CMP0000106,2026-01-12,7,WHATSAPP,EXPIRED,2026-01,1,BRW0007820,120,LOW,BNPL,592217.98,PAID,UTC,Kolkata,West Bengal,v3,NPA_RECOVERY,PROMISE_BROKEN,SMS,False,False,False,True,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0030694,ACC0013301,CMP0000059,2026-03-23,5,VOICE,EXPIRED,2026-03,1,BRW0007820,120,LOW,BNPL,592217.98,PAID,UTC,Kolkata,West Bengal,legacy,30DPD_W1,HIGH_RISK,MIXED,False,False,False,False,12662.94,12662.94,12662.94,12662.94,True,True,True,True,90+
TGT0026049,ACC0013301,CMP0000085,2026-04-06,6,SMS,EXPIRED,2026-04,1,BRW0007820,120,LOW,BNPL,592217.98,PAID,UTC,Kolkata,West Bengal,legacy,60DPD_INTENT,HIGH_RISK,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0001577,ACC0013301,CMP0000049,2026-07-10,8,FIELD,SKIPPED,2026-07,1,BRW0007820,120,LOW,BNPL,592217.98,PAID,UTC,Kolkata,West Bengal,v1,60DPD_INTENT,HIGH_RISK,VOICE,False,False,False,False,60498.25,60498.25,60498.25,60498.25,True,True,True,True,90+
TGT0034662,ACC0013302,CMP0000001,2026-02-16,7,WHATSAPP,SKIPPED,2026-02,1,,180,LOW,PERSONAL,328446.73,ACTIVE,Asia/Kolkata,,,legacy,DIGITAL_FOLLOWUP,DPD>=30,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0016122,ACC0013302,CMP0000057,2026-07-05,6,FIELD,CONTACTED,2026-07,1,,180,LOW,PERSONAL,328446.73,ACTIVE,Asia/Kolkata,,,v3,30DPD_W1,NPA,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0030613,ACC0013304,CMP0000026,2026-02-06,10,SMS,QUEUED,2026-02,1,BRW0000239,30,HIGH,CREDIT_CARD,138290.06,ACTIVE,Asia/Dubai,Hyderabad,Telangana,legacy,30DPD_W1,DPD>=60,FIELD,True,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0008724,ACC0013304,CMP0000112,2026-04-14,1,FIELD,EXPIRED,2026-04,1,BRW0000239,30,HIGH,CREDIT_CARD,138290.06,ACTIVE,Asia/Dubai,Hyderabad,Telangana,v3,60DPD_INTENT,DPD>=30,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0009095,ACC0013304,CMP0000078,2026-05-24,8,SMS,QUEUED,2026-05,1,BRW0000239,30,HIGH,CREDIT_CARD,138290.06,ACTIVE,Asia/Dubai,Hyderabad,Telangana,v2,60DPD_INTENT,HIGH_RISK,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0042269,ACC0013305,CMP0000067,2026-02-23,5,VOICE,SKIPPED,2026-02,1,BRW0005033,15,LOW,AUTO,473045.87,CLOSED,Asia/Dubai,Pune,Maharashtra,v2,30DPD_W1,DPD>=60,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0011810,ACC0013305,CMP0000023,2026-08-08,6,SMS,EXPIRED,2026-08,1,BRW0005033,15,LOW,AUTO,473045.87,CLOSED,Asia/Dubai,Pune,Maharashtra,v2,BOUNCE,NPA,VOICE,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0038102,ACC0013306,CMP0000096,2026-05-20,8,SMS,SKIPPED,2026-05,1,BRW0009030,1,LOW,BNPL,355893.82,CLOSED,Asia/Kolkata,Delhi,Delhi,legacy,DIGITAL_FOLLOWUP,DPD>=60,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0036393,ACC0013307,CMP0000120,2026-03-19,3,SMS,SKIPPED,2026-03,1,BRW0000300,45,NPA,PERSONAL,319805.35,PAID,Asia/Kolkata,Kolkata,West Bengal,v3,NPA_RECOVERY,DPD>=60,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0036809,ACC0013307,CMP0000057,2026-06-16,7,VOICE,EXPIRED,2026-06,1,BRW0000300,45,NPA,PERSONAL,319805.35,PAID,Asia/Kolkata,Kolkata,West Bengal,v3,30DPD_W1,NPA,MIXED,True,True,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0012950,ACC0013308,CMP0000060,2026-03-28,9,VOICE,SKIPPED,2026-03,1,BRW0001525,120,HIGH,BNPL,591468.55,ACTIVE,Asia/Kolkata,,,v3,30DPD_W1,DPD>=30,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0041904,ACC0013309,CMP0000046,2026-01-01,2,SMS,CONTACTED,2026-01,1,BRW0004956,5,NPA,CREDIT_CARD,228964.64,ACTIVE,UTC,Jaipur,Rajasthan,v3,BOUNCE,PROMISE_BROKEN,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0006098,ACC0013309,CMP0000104,2026-03-10,3,WHATSAPP,QUEUED,2026-03,1,BRW0004956,5,NPA,CREDIT_CARD,228964.64,ACTIVE,UTC,Jaipur,Rajasthan,legacy,30DPD_W1,PROMISE_BROKEN,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0012025,ACC0013310,CMP0000064,2026-01-21,1,FIELD,CONTACTED,2026-01,1,BRW0008194,60,NPA,BNPL,248919.58,PAID,Asia/Dubai,Mumbai,Maharashtra,v2,60DPD_INTENT,DPD>=30,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0000418,ACC0013311,CMP0000063,2026-01-28,8,WHATSAPP,CONTACTED,2026-01,1,BRW0009200,60,MEDIUM,CREDIT_CARD,335411.85,ACTIVE,UTC,,,v1,BOUNCE,HIGH_RISK,WHATSAPP,True,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0005927,ACC0013311,CMP0000073,2026-03-04,7,FIELD,EXPIRED,2026-03,1,BRW0009200,60,MEDIUM,CREDIT_CARD,335411.85,ACTIVE,UTC,,,v2,60DPD_INTENT,PROMISE_BROKEN,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0044584,ACC0013311,CMP0000024,2026-06-09,9,FIELD,CONTACTED,2026-06,1,BRW0009200,60,MEDIUM,CREDIT_CARD,335411.85,ACTIVE,UTC,,,legacy,NPA_RECOVERY,NPA,SMS,False,False,False,True,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0020161,ACC0013312,CMP0000054,2026-02-20,4,FIELD,EXPIRED,2026-02,1,BRW0009010,75,MEDIUM,CONSUMER,176032.22,PAID,Asia/Kolkata,Chennai,Tamil Nadu,v3,BOUNCE,DPD>=60,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0008822,ACC0013312,CMP0000101,2026-05-09,2,FIELD,QUEUED,2026-05,1,BRW0009010,75,MEDIUM,CONSUMER,176032.22,PAID,Asia/Kolkata,Chennai,Tamil Nadu,v3,BOUNCE,DPD>=30,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0034067,ACC0013313,CMP0000040,2026-01-11,8,WHATSAPP,EXPIRED,2026-01,1,BRW0011709,0,NPA,CREDIT_CARD,578897.82,CLOSED,UTC,Delhi,Delhi,v1,DIGITAL_FOLLOWUP,NPA,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0038307,ACC0013313,CMP0000096,2026-06-13,1,FIELD,EXPIRED,2026-06,1,BRW0011709,0,NPA,CREDIT_CARD,578897.82,CLOSED,UTC,Delhi,Delhi,legacy,DIGITAL_FOLLOWUP,DPD>=60,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0003549,ACC0013315,CMP0000112,2026-01-11,3,FIELD,EXPIRED,2026-01,1,BRW0000599,75,HIGH,CREDIT_CARD,263159.65,ACTIVE,Asia/Kolkata,Bhubaneswar,Odisha,v3,60DPD_INTENT,DPD>=30,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0012460,ACC0013315,CMP0000061,2026-02-04,8,VOICE,EXPIRED,2026-02,1,BRW0000599,75,HIGH,CREDIT_CARD,263159.65,ACTIVE,Asia/Kolkata,Bhubaneswar,Odisha,v3,30DPD_W1,DPD>=60,WHATSAPP,False,False,False,False,109260.6,109260.6,109260.6,109260.6,True,True,True,True,61-90
TGT0031317,ACC0013316,CMP0000001,2026-01-15,2,FIELD,EXPIRED,2026-01,1,BRW0009158,1,NPA,CREDIT_CARD,7958.36,ACTIVE,UTC,Kolkata,West Bengal,legacy,DIGITAL_FOLLOWUP,DPD>=30,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0036914,ACC0013317,CMP0000096,2026-01-22,6,SMS,EXPIRED,2026-01,1,BRW0004437,180,MEDIUM,CONSUMER,117630.54,ACTIVE,UTC,,,legacy,DIGITAL_FOLLOWUP,DPD>=60,WHATSAPP,True,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0016427,ACC0013317,CMP0000033,2026-03-02,1,FIELD,EXPIRED,2026-03,1,BRW0004437,180,MEDIUM,CONSUMER,117630.54,ACTIVE,UTC,,,legacy,DIGITAL_FOLLOWUP,DPD>=30,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0000457,ACC0013317,CMP0000077,2026-06-22,1,WHATSAPP,CONTACTED,2026-06,1,BRW0004437,180,MEDIUM,CONSUMER,117630.54,ACTIVE,UTC,,,v1,BOUNCE,DPD>=60,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0021847,ACC0013318,CMP0000049,2026-04-08,10,WHATSAPP,EXPIRED,2026-04,1,,75,NPA,PERSONAL,631479.0,WRITEOFF,Asia/Dubai,,,v1,60DPD_INTENT,HIGH_RISK,VOICE,True,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0041762,ACC0013320,CMP0000087,2026-06-28,6,FIELD,SKIPPED,2026-06,1,BRW0003874,0,MEDIUM,AUTO,32351.55,ACTIVE,Asia/Kolkata,Chennai,Tamil Nadu,legacy,60DPD_INTENT,PROMISE_BROKEN,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0021766,ACC0013320,CMP0000094,2026-07-03,10,VOICE,QUEUED,2026-07,1,BRW0003874,0,MEDIUM,AUTO,32351.55,ACTIVE,Asia/Kolkata,Chennai,Tamil Nadu,v3,60DPD_INTENT,DPD>=30,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0039626,ACC0013321,CMP0000031,2026-01-04,3,VOICE,EXPIRED,2026-01,1,BRW0003930,60,HIGH,AUTO,189049.16,WRITEOFF,Asia/Dubai,Pune,Maharashtra,v3,30DPD_W1,NPA,VOICE,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0030997,ACC0013321,CMP0000046,2026-07-28,1,FIELD,QUEUED,2026-07,1,BRW0003930,60,HIGH,AUTO,189049.16,WRITEOFF,Asia/Dubai,Pune,Maharashtra,v3,BOUNCE,PROMISE_BROKEN,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0024897,ACC0013322,CMP0000052,2026-04-20,9,VOICE,CONTACTED,2026-04,1,BRW0008406,75,NPA,BNPL,684633.44,CLOSED,Asia/Kolkata,,,v2,BOUNCE,HIGH_RISK,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0017559,ACC0013323,CMP0000050,2026-06-25,5,WHATSAPP,CONTACTED,2026-06,1,BRW0006724,60,LOW,BNPL,347081.17,WRITEOFF,Asia/Dubai,,,v1,NPA_RECOVERY,HIGH_RISK,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0031506,ACC0013324,CMP0000065,2026-02-03,7,FIELD,EXPIRED,2026-02,1,BRW0009504,30,HIGH,BNPL,690476.24,ACTIVE,UTC,Hyderabad,Telangana,v3,30DPD_W1,DPD>=30,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0026857,ACC0013324,CMP0000020,2026-05-09,5,SMS,CONTACTED,2026-05,1,BRW0009504,30,HIGH,BNPL,690476.24,ACTIVE,UTC,Hyderabad,Telangana,v3,NPA_RECOVERY,PROMISE_BROKEN,WHATSAPP,True,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0027573,ACC0013328,CMP0000034,2026-02-27,9,VOICE,QUEUED,2026-02,1,BRW0002632,1,MEDIUM,CONSUMER,416543.59,ACTIVE,Asia/Dubai,Delhi,Delhi,v3,DIGITAL_FOLLOWUP,NPA,VOICE,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0018880,ACC0013329,CMP0000085,2026-01-07,5,FIELD,CONTACTED,2026-01,1,BRW0001876,90,NPA,PERSONAL,377314.27,PAID,Asia/Dubai,Delhi,Delhi,legacy,60DPD_INTENT,HIGH_RISK,MIXED,True,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0028525,ACC0013329,CMP0000015,2026-02-15,1,VOICE,QUEUED,2026-02,1,BRW0001876,90,NPA,PERSONAL,377314.27,PAID,Asia/Dubai,Delhi,Delhi,v3,DIGITAL_FOLLOWUP,DPD>=60,FIELD,False,False,False,False,0.0,0.0,0.0,120400.49,False,False,False,True,61-90
TGT0031869,ACC0013329,CMP0000020,2026-03-25,4,VOICE,CONTACTED,2026-03,1,BRW0001876,90,NPA,PERSONAL,377314.27,PAID,Asia/Dubai,Delhi,Delhi,v3,NPA_RECOVERY,PROMISE_BROKEN,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0013562,ACC0013330,CMP0000069,2026-06-27,6,FIELD,QUEUED,2026-06,1,BRW0000086,120,LOW,AUTO,400704.02,WRITEOFF,UTC,Delhi,Delhi,v3,BOUNCE,HIGH_RISK,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0014228,ACC0013330,CMP0000066,2026-08-03,10,SMS,EXPIRED,2026-08,1,BRW0000086,120,LOW,AUTO,400704.02,WRITEOFF,UTC,Delhi,Delhi,v2,60DPD_INTENT,HIGH_RISK,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0035918,ACC0013331,CMP0000046,2026-01-26,10,FIELD,CONTACTED,2026-01,1,BRW0000494,45,HIGH,BNPL,182838.92,ACTIVE,Asia/Dubai,Pune,Maharashtra,v3,BOUNCE,PROMISE_BROKEN,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0002065,ACC0013331,CMP0000105,2026-06-22,2,WHATSAPP,SKIPPED,2026-06,1,BRW0000494,45,HIGH,BNPL,182838.92,ACTIVE,Asia/Dubai,Pune,Maharashtra,v2,BOUNCE,DPD>=30,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0030908,ACC0013333,CMP0000092,2026-07-24,2,SMS,CONTACTED,2026-07,1,BRW0009177,45,HIGH,CONSUMER,613251.67,ACTIVE,Asia/Dubai,Jaipur,Rajasthan,v3,NPA_RECOVERY,DPD>=60,SMS,True,True,False,True,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0008977,ACC0013334,CMP0000015,2026-02-17,8,FIELD,EXPIRED,2026-02,1,BRW0009985,75,MEDIUM,CREDIT_CARD,264001.65,ACTIVE,UTC,Pune,Maharashtra,v3,DIGITAL_FOLLOWUP,DPD>=60,FIELD,True,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0034397,ACC0013334,CMP0000070,2026-03-30,5,WHATSAPP,EXPIRED,2026-03,1,BRW0009985,75,MEDIUM,CREDIT_CARD,264001.65,ACTIVE,UTC,Pune,Maharashtra,v1,60DPD_INTENT,DPD>=60,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0030966,ACC0013335,CMP0000007,2026-04-03,2,SMS,QUEUED,2026-04,1,BRW0005106,5,MEDIUM,BNPL,291976.62,WRITEOFF,Asia/Kolkata,Chennai,Tamil Nadu,v2,DIGITAL_FOLLOWUP,PROMISE_BROKEN,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0034141,ACC0013337,CMP0000043,2026-01-17,1,SMS,CONTACTED,2026-01,1,BRW0003697,90,LOW,BNPL,537311.3,CLOSED,Asia/Kolkata,Gurugram,Haryana,legacy,NPA_RECOVERY,HIGH_RISK,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0006362,ACC0013338,CMP0000010,2026-04-09,2,VOICE,CONTACTED,2026-04,1,BRW0008258,120,NPA,CONSUMER,157342.93,PAID,UTC,Chennai,Tamil Nadu,v1,30DPD_W1,DPD>=30,FIELD,False,False,True,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0025535,ACC0013340,CMP0000101,2026-05-02,5,WHATSAPP,EXPIRED,2026-05,1,BRW0000514,0,LOW,BNPL,680477.31,ACTIVE,Asia/Dubai,Bengaluru,Karnataka,v3,BOUNCE,DPD>=30,MIXED,False,False,False,True,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0012595,ACC0013341,CMP0000036,2026-03-05,1,VOICE,EXPIRED,2026-03,1,BRW0004274,45,LOW,AUTO,102488.81,CLOSED,Asia/Kolkata,,,v1,30DPD_W1,NPA,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0007794,ACC0013342,CMP0000038,2026-01-01,9,WHATSAPP,QUEUED,2026-01,1,BRW0010685,120,HIGH,AUTO,9716.65,ACTIVE,UTC,Hyderabad,Telangana,v2,NPA_RECOVERY,HIGH_RISK,FIELD,True,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0001204,ACC0013343,CMP0000119,2026-01-09,8,FIELD,QUEUED,2026-01,1,BRW0002786,120,MEDIUM,CREDIT_CARD,431409.65,CLOSED,Asia/Dubai,Delhi,Delhi,v2,30DPD_W1,HIGH_RISK,SMS,False,False,False,True,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0026267,ACC0013343,CMP0000027,2026-04-19,2,FIELD,EXPIRED,2026-04,1,BRW0002786,120,MEDIUM,CREDIT_CARD,431409.65,CLOSED,Asia/Dubai,Delhi,Delhi,legacy,BOUNCE,DPD>=30,VOICE,False,False,True,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0003874,ACC0013344,CMP0000111,2026-01-05,9,VOICE,CONTACTED,2026-01,1,BRW0001292,45,NPA,AUTO,88685.79,CLOSED,UTC,Delhi,Delhi,v1,30DPD_W1,PROMISE_BROKEN,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0014078,ACC0013344,CMP0000089,2026-05-09,5,VOICE,CONTACTED,2026-05,1,BRW0001292,45,NPA,AUTO,88685.79,CLOSED,UTC,Delhi,Delhi,legacy,DIGITAL_FOLLOWUP,DPD>=60,WHATSAPP,False,False,False,False,0.0,0.0,0.0,71947.42,False,False,False,True,31-60
TGT0027418,ACC0013344,CMP0000061,2026-07-29,10,VOICE,EXPIRED,2026-07,1,BRW0001292,45,NPA,AUTO,88685.79,CLOSED,UTC,Delhi,Delhi,v3,30DPD_W1,DPD>=60,WHATSAPP,False,False,False,True,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0003283,ACC0013346,CMP0000105,2026-01-06,1,WHATSAPP,SKIPPED,2026-01,1,BRW0006717,90,HIGH,AUTO,628052.81,WRITEOFF,Asia/Kolkata,Gurugram,Haryana,v2,BOUNCE,DPD>=30,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0028061,ACC0013346,CMP0000033,2026-03-14,4,WHATSAPP,CONTACTED,2026-03,1,BRW0006717,90,HIGH,AUTO,628052.81,WRITEOFF,Asia/Kolkata,Gurugram,Haryana,legacy,DIGITAL_FOLLOWUP,DPD>=30,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0035589,ACC0013346,CMP0000105,2026-07-05,9,SMS,EXPIRED,2026-07,1,BRW0006717,90,HIGH,AUTO,628052.81,WRITEOFF,Asia/Kolkata,Gurugram,Haryana,v2,BOUNCE,DPD>=30,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0007640,ACC0013347,CMP0000041,2026-01-01,7,VOICE,EXPIRED,2026-01,1,BRW0006602,90,LOW,PERSONAL,666218.17,CLOSED,UTC,Bengaluru,Karnataka,legacy,30DPD_W1,PROMISE_BROKEN,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0006029,ACC0013351,CMP0000049,2026-05-24,5,VOICE,EXPIRED,2026-05,1,BRW0011130,75,LOW,BNPL,20075.53,WRITEOFF,Asia/Dubai,Bhubaneswar,Odisha,v1,60DPD_INTENT,HIGH_RISK,VOICE,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0002667,ACC0013353,CMP0000098,2026-02-21,10,SMS,CONTACTED,2026-02,1,BRW0005023,75,MEDIUM,CREDIT_CARD,599320.24,WRITEOFF,UTC,Hyderabad,Telangana,legacy,DIGITAL_FOLLOWUP,PROMISE_BROKEN,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0031422,ACC0013355,CMP0000047,2026-01-02,2,SMS,SKIPPED,2026-01,1,BRW0001236,15,NPA,BNPL,48012.94,WRITEOFF,UTC,Mumbai,Maharashtra,v2,BOUNCE,DPD>=60,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0040307,ACC0013355,CMP0000074,2026-05-26,10,VOICE,CONTACTED,2026-05,1,BRW0001236,15,NPA,BNPL,48012.94,WRITEOFF,UTC,Mumbai,Maharashtra,legacy,BOUNCE,DPD>=30,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0036417,ACC0013357,CMP0000093,2026-02-15,5,FIELD,EXPIRED,2026-02,1,BRW0007685,1,LOW,PERSONAL,212625.18,PAID,Asia/Kolkata,Chennai,Tamil Nadu,legacy,60DPD_INTENT,HIGH_RISK,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0019105,ACC0013357,CMP0000098,2026-05-31,5,VOICE,CONTACTED,2026-05,1,BRW0007685,1,LOW,PERSONAL,212625.18,PAID,Asia/Kolkata,Chennai,Tamil Nadu,legacy,DIGITAL_FOLLOWUP,PROMISE_BROKEN,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0007025,ACC0013358,CMP0000066,2026-03-04,4,FIELD,CONTACTED,2026-03,1,BRW0007676,15,HIGH,CONSUMER,66233.35,WRITEOFF,Asia/Kolkata,Bengaluru,Karnataka,v2,60DPD_INTENT,HIGH_RISK,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0021085,ACC0013358,CMP0000021,2026-07-21,2,VOICE,SKIPPED,2026-07,1,BRW0007676,15,HIGH,CONSUMER,66233.35,WRITEOFF,Asia/Kolkata,Bengaluru,Karnataka,legacy,NPA_RECOVERY,DPD>=60,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
